gene_id,total_unsp,total_sp,total
WBGene00000232.,93,384,477
WBGene00000233.,40,155,195
WBGene00000235.,4,1861,1865
WBGene00000236.,127,382,509
WBGene00000237.,20,180,200
WBGene00000238.,18,194,212
WBGene00000239.,25,145,170
WBGene00000240.,164,609,773
WBGene00000241.,4,17,21
WBGene00000242.,13,53,66
WBGene00000244.,9,78,87
WBGene00000245.,151,1861,2012
WBGene00000246.,26,35,61
WBGene00000247.,22,313,335
WBGene00000248.,125,633,758
WBGene00000249.,8,436,444
WBGene00000250.,5,49,54
WBGene00000251.,0,0,0
WBGene00000252.,0,2,2
WBGene00000253.,10,104,114
WBGene00000254.,174,532,706
WBGene00000255.,1,4,5
WBGene00000256.,0,2,2
WBGene00000257.,16,231,247
WBGene00000259.,47,189,236
WBGene00000262.,8,157,165
WBGene00000263.,3815,14582,18397
WBGene00000264.,80,93,173
WBGene00000265.,40,102,142
WBGene00000266.,133,735,868
WBGene00000267.,14,48,62
WBGene00000268.,83,331,414
WBGene00000269.,28,212,240
WBGene00000270.,7,57,64
WBGene00000271.,15,226,241
WBGene00000272.,21,98,119
WBGene00000273.,33,936,969
WBGene00000274.,74,211,285
WBGene00000275.,4,238,242
WBGene00000276.,97,1488,1585
WBGene00000277.,419,3821,4240
WBGene00000279.,3,38,41
WBGene00000280.,32,126,158
WBGene00000281.,22,932,954
WBGene00000282.,119,840,959
WBGene00000283.,83,934,1017
WBGene00000284.,7,313,320
WBGene00000285.,79,1376,1455
WBGene00000286.,594,2490,3084
WBGene00000287.,69,272,341
WBGene00000288.,39,536,575
WBGene00000289.,73,563,636
WBGene00000292.,171,1475,1646
WBGene00000293.,125,1926,2051
WBGene00000294.,94,1589,1683
WBGene00000295.,15,131,146
WBGene00000296.,15,59,74
WBGene00000298.,2,167,169
WBGene00000301.,2,917,919
WBGene00000302.,4,24,28
WBGene00000308.,3,0,3
WBGene00000310.,0,0,0
WBGene00000311.,0,0,0
WBGene00000366.,62,985,1047
WBGene00000367.,112,415,527
WBGene00000368.,86,798,884
WBGene00000369.,3,492,495
WBGene00000370.,1128,3760,4888
WBGene00000371.,2755,13737,16492
WBGene00000372.,1,7,8
WBGene00000373.,29,138,167
WBGene00000374.,74,298,372
WBGene00000375.,9,58,67
WBGene00000376.,83,408,491
WBGene00000377.,60,4926,4986
WBGene00000378.,18,3318,3336
WBGene00000379.,626,4473,5099
WBGene00000380.,368,6576,6944
WBGene00000381.,30,3311,3341
WBGene00000382.,12,153,165
WBGene00000383.,98,547,645
WBGene00000386.,4,59,63
WBGene00000387.,62,89,151
WBGene00000388.,0,11,11
WBGene00000389.,0,0,0
WBGene00000390.,53,1411,1464
WBGene00000391.,53,140,193
WBGene00000392.,0,33,33
WBGene00000393.,19,162,181
WBGene00000395.,15,86,101
WBGene00000396.,25,597,622
WBGene00000397.,1,5,6
WBGene00000399.,8,160,168
WBGene00000401.,7,21,28
WBGene00000402.,68,104,172
WBGene00000403.,133,1894,2027
WBGene00000405.,63,784,847
WBGene00000406.,6,130,136
WBGene00000407.,69,188,257
WBGene00000408.,90,302,392
WBGene00000409.,29,242,271
WBGene00000410.,66,314,380
WBGene00000411.,10,564,574
WBGene00000412.,12,66,78
WBGene00000413.,14,125,139
WBGene00000414.,98,1331,1429
WBGene00000415.,277,352,629
WBGene00000416.,13,206,219
WBGene00000417.,14,25,39
WBGene00000418.,6,104,110
WBGene00000419.,56,305,361
WBGene00000420.,21,229,250
WBGene00000421.,64,371,435
WBGene00000422.,0,13,13
WBGene00000423.,24,181,205
WBGene00000424.,27,429,456
WBGene00000425.,3,49,52
WBGene00000426.,73,257,330
WBGene00000427.,0,2,2
WBGene00000428.,0,14,14
WBGene00000429.,32,57,89
WBGene00000430.,2,56,58
WBGene00000431.,12,167,179
WBGene00000432.,1,0,1
WBGene00000433.,14,76,90
WBGene00000434.,9,33,42
WBGene00000435.,1,12,13
WBGene00000436.,0,2,2
WBGene00000437.,33,516,549
WBGene00000438.,4,10,14
WBGene00000439.,13,133,146
WBGene00000440.,0,43,43
WBGene00000441.,100,467,567
WBGene00000442.,6,46,52
WBGene00000443.,71,983,1054
WBGene00000444.,3,45,48
WBGene00000445.,1,57,58
WBGene00000446.,2,96,98
WBGene00000447.,39,105,144
WBGene00000448.,18,339,357
WBGene00000449.,24,185,209
WBGene00000450.,1,3,4
WBGene00000451.,0,15,15
WBGene00000452.,5,133,138
WBGene00000453.,21,207,228
WBGene00000454.,16,117,133
WBGene00000455.,15,312,327
WBGene00000457.,2,28,30
WBGene00000458.,24,287,311
WBGene00000459.,30,329,359
WBGene00000460.,1,51,52
