gene_id,total_unsp,total_sp,total
WBGene00000001.,16,1122,1138
WBGene00000002.,43,810,853
WBGene00000003.,10,748,758
WBGene00000004.,176,2056,2232
WBGene00000005.,1,8,9
WBGene00000006.,491,4215,4706
WBGene00000007.,2,60,62
WBGene00000008.,43,12,55
WBGene00000009.,10,35,45
WBGene00000010.,43,471,514
WBGene00000012.,29,51,80
WBGene00000013.,0,129,129
WBGene00000014.,1,10,11
WBGene00000015.,0,78,78
WBGene00000016.,12,1240,1252
WBGene00000017.,5,2481,2486
WBGene00000018.,469,1889,2358
WBGene00000019.,3,7,10
WBGene00000020.,139,449,588
WBGene00000021.,2,2,4
WBGene00000022.,11,91,102
WBGene00000023.,3,20,23
WBGene00000024.,0,4,4
WBGene00000025.,0,11,11
WBGene00000026.,0,1,1
WBGene00000027.,1,1,2
WBGene00000028.,0,0,0
WBGene00000029.,0,0,0
WBGene00000030.,0,1,1
WBGene00000031.,1,15,16
WBGene00000032.,0,0,0
WBGene00000033.,0,8,8
WBGene00000034.,1,8,9
WBGene00000035.,305,1646,1951
WBGene00000036.,136,811,947
WBGene00000037.,42,1732,1774
WBGene00000038.,52,113,165
WBGene00000039.,32,2399,2431
WBGene00000040.,64,8065,8129
WBGene00000041.,1070,29631,30701
WBGene00000042.,44,172,216
WBGene00000043.,33,105,138
WBGene00000044.,22,79,101
WBGene00000045.,18,35,53
WBGene00000046.,83,103,186
WBGene00000047.,202,1726,1928
WBGene00000048.,19,66,85
WBGene00000049.,7,12,19
WBGene00000050.,10,49,59
WBGene00000051.,37,218,255
WBGene00000053.,9,23,32
WBGene00000054.,80,694,774
WBGene00000055.,21,474,495
WBGene00000056.,26,106,132
WBGene00000057.,89,169,258
WBGene00000058.,106,178,284
WBGene00000059.,18,77,95
WBGene00000060.,57,118,175
WBGene00000061.,27,73,100
WBGene00000062.,64,144,208
WBGene00000063.,7,260227,260234
WBGene00000064.,431,24515,24946
WBGene00000065.,1059,269696,270755
WBGene00000066.,2228,397993,400221
WBGene00000067.,39,1701,1740
WBGene00000068.,1505,2361,3866
WBGene00000069.,22,143,165
WBGene00000070.,441,2882,3323
WBGene00000071.,30,187,217
WBGene00000072.,88,956,1044
WBGene00000073.,63,682,745
WBGene00000074.,183,1018,1201
WBGene00000075.,39,225,264
WBGene00000079.,305,2440,2745
WBGene00000080.,42,1513,1555
WBGene00000081.,33,327,360
WBGene00000082.,70,99,169
WBGene00000083.,314,4105,4419
WBGene00000084.,42,50,92
WBGene00000085.,38,337,375
WBGene00000086.,97,764,861
WBGene00000088.,94,242,336
WBGene00000089.,103,1905,2008
WBGene00000090.,129,1168,1297
WBGene00000092.,267,2731,2998
WBGene00000093.,75,1156,1231
WBGene00000094.,114,1307,1421
WBGene00000095.,258,3094,3352
WBGene00000096.,312,830,1142
WBGene00000097.,140,2674,2814
WBGene00000098.,73,1746,1819
WBGene00000099.,107,1720,1827
WBGene00000100.,504,5951,6455
WBGene00000101.,179,2685,2864
WBGene00000102.,555,6193,6748
WBGene00000103.,109,1938,2047
WBGene00000105.,57,5036,5093
WBGene00000106.,117,2518,2635
WBGene00000107.,794,9023,9817
WBGene00000108.,6,3,9
WBGene00000109.,38,1073,1111
WBGene00000110.,123,3085,3208
WBGene00000111.,91,428,519
WBGene00000112.,523,7799,8322
WBGene00000113.,72,935,1007
WBGene00000114.,615,90808,91423
WBGene00000115.,62,2133,2195
WBGene00000116.,134,1032,1166
WBGene00000117.,350,718,1068
WBGene00000118.,32,17004,17036
WBGene00000120.,5,4987,4992
WBGene00000121.,59,4319,4378
WBGene00000122.,65,13680,13745
WBGene00000123.,326,7386,7712
WBGene00000133.,2,12,14
WBGene00000134.,100,219,319
WBGene00000135.,18,140,158
WBGene00000136.,3,58,61
WBGene00000137.,150,739,889
WBGene00000138.,40,493,533
WBGene00000139.,84,83,167
WBGene00000140.,1005,55420,56425
WBGene00000142.,55,1557,1612
WBGene00000143.,213,1070,1283
WBGene00000144.,35,498,533
WBGene00000145.,8,801,809
WBGene00000146.,552,4188,4740
WBGene00000147.,8,846,854
WBGene00000148.,136,1807,1943
WBGene00000149.,373,12518,12891
WBGene00000150.,129,1304,1433
WBGene00000151.,28,1282,1310
WBGene00000155.,18,1520,1538
WBGene00000156.,82,1178,1260
WBGene00000157.,98,3561,3659
WBGene00000158.,1069,3452,4521
WBGene00000159.,73,4735,4808
WBGene00000160.,785,2246,3031
WBGene00000161.,51,3479,3530
WBGene00000162.,578,2800,3378
WBGene00000163.,84,3011,3095
WBGene00000164.,160,1619,1779
WBGene00000165.,45,1873,1918
WBGene00000166.,34,281,315
WBGene00000168.,832,551,1383
WBGene00000169.,18,163,181
WBGene00000170.,981,34050,35031
WBGene00000171.,6,0,6
WBGene00000172.,85,224,309
WBGene00000173.,10,108,118
WBGene00000174.,17,120,137
WBGene00000175.,4129,64508,68637
WBGene00000176.,8,1445,1453
WBGene00000177.,559,3242,3801
WBGene00000178.,273,3075,3348
WBGene00000179.,461,3269,3730
WBGene00000180.,81,1333,1414
WBGene00000181.,1579,10241,11820
WBGene00000182.,284,24805,25089
WBGene00000183.,434,24724,25158
WBGene00000184.,280,2192,2472
WBGene00000185.,0,26,26
WBGene00000186.,768,7441,8209
WBGene00000187.,10,2114,2124
WBGene00000188.,0,182,182
WBGene00000189.,21,988,1009
WBGene00000190.,9,70,79
WBGene00000191.,13,110,123
WBGene00000192.,24,3658,3682
WBGene00000193.,12,154,166
WBGene00000195.,84,1498,1582
WBGene00000196.,252,2533,2785
WBGene00000197.,62,6803,6865
WBGene00000198.,204,2829,3033
WBGene00000199.,311,5551,5862
WBGene00000200.,188,3733,3921
WBGene00000201.,766,6050,6816
WBGene00000202.,12,1180,1192
WBGene00000203.,35,3812,3847
WBGene00000204.,91,4161,4252
WBGene00000205.,24,3095,3119
WBGene00000206.,204,3546,3750
WBGene00000207.,1619,71569,73188
WBGene00000208.,679,1154,1833
WBGene00000209.,1702,27677,29379
WBGene00000210.,6178,77287,83465
WBGene00000211.,344,1106,1450
WBGene00000212.,8,43,51
WBGene00000213.,3,41,44
WBGene00000214.,0,4619,4619
WBGene00000215.,22,462,484
WBGene00000216.,8,1411,1419
WBGene00000217.,3035,43246,46281
WBGene00000218.,18,1573,1591
