gene_id,total_unsp,total_sp,total
WBGene00000238,53,389,442
WBGene00000239,42,290,332
WBGene00000240,1954,19137,21091
WBGene00000241,49,184,233
WBGene00000242,40,341,381
WBGene00000244,56,634,690
WBGene00000245,78,1170,1248
WBGene00000246,44,74,118
WBGene00000247,104,2244,2348
WBGene00000248,242,2368,2610
WBGene00000249,13,2658,2671
WBGene00000250,53,1404,1457
WBGene00000251,3,7,10
WBGene00000252,1,43,44
WBGene00000253,94,526,620
WBGene00000254,778,3296,4074
WBGene00000255,59,18,77
WBGene00000256,0,8,8
WBGene00000257,67,2880,2947
WBGene00000259,173,2098,2271
WBGene00000262,9,616,625
WBGene00000263,2737,32340,35077
WBGene00000264,301,908,1209
WBGene00000265,162,942,1104
WBGene00000266,111,1337,1448
WBGene00000267,107,354,461
WBGene00000268,624,1247,1871
WBGene00000269,222,975,1197
WBGene00000270,36,851,887
WBGene00000271,57,1395,1452
WBGene00000272,11,37,48
WBGene00000273,617,28417,29034
WBGene00000274,545,1505,2050
WBGene00000275,29,1531,1560
WBGene00000276,239,9372,9611
WBGene00000277,2593,36766,39359
WBGene00000279,24,283,307
WBGene00000280,41,410,451
WBGene00000281,60,5980,6040
WBGene00000282,536,5894,6430
WBGene00000283,102,1575,1677
WBGene00000284,10,1147,1157
WBGene00000285,204,4681,4885
WBGene00000286,935,12281,13216
WBGene00000287,553,4545,5098
WBGene00000288,218,2300,2518
WBGene00000289,270,1175,1445
WBGene00000292,315,6348,6663
WBGene00000293,384,16336,16720
WBGene00000294,276,4545,4821
WBGene00000295,45,315,360
WBGene00000296,25,44,69
WBGene00000298,42,2413,2455
WBGene00000301,15,19775,19790
WBGene00000302,14,353,367
WBGene00000366,315,9002,9317
WBGene00000367,478,2060,2538
WBGene00000368,285,2902,3187
WBGene00000369,5,2356,2361
WBGene00000370,3106,14519,17625
WBGene00000371,3968,65596,69564
WBGene00000372,34,783,817
WBGene00000373,49,292,341
WBGene00000375,60,605,665
WBGene00000376,602,1811,2413
WBGene00000377,74,9792,9866
WBGene00000378,23,10294,10317
WBGene00000379,852,16209,17061
WBGene00000380,1101,24327,25428
WBGene00000381,55,6395,6450
WBGene00000382,36,922,958
WBGene00000383,282,6631,6913
WBGene00000386,22,382,404
WBGene00000387,326,268,594
WBGene00000388,2,7,9
WBGene00000389,0,0,0
WBGene00000390,131,5044,5175
WBGene00000391,1325,10103,11428
WBGene00000392,0,51,51
WBGene00000393,224,2192,2416
WBGene00000395,107,698,805
WBGene00000396,98,3094,3192
WBGene00000397,5,40,45
WBGene00000399,7,6,13
WBGene00000401,57,142,199
WBGene00000402,168,15,183
WBGene00000403,841,9574,10415
WBGene00000405,62,3579,3641
WBGene00000406,40,401,441
WBGene00000407,163,865,1028
WBGene00000408,478,1998,2476
WBGene00000409,150,1837,1987
WBGene00000410,320,1828,2148
WBGene00000411,21,2374,2395
WBGene00000412,10,53,63
WBGene00000413,119,537,656
WBGene00000414,310,9403,9713
WBGene00000415,3132,3328,6460
WBGene00000416,76,2330,2406
WBGene00000417,91,234,325
WBGene00000418,25,532,557
WBGene00000419,395,2419,2814
WBGene00000420,117,1461,1578
WBGene00000421,376,3491,3867
WBGene00000422,4,38,42
WBGene00000423,59,1116,1175
WBGene00000424,135,1163,1298
WBGene00000425,9,142,151
WBGene00000426,401,2148,2549
WBGene00000427,3,17,20
WBGene00000428,8,139,147
WBGene00000429,166,547,713
WBGene00000430,8,102,110
WBGene00000431,37,961,998
WBGene00000432,35,16,51
WBGene00000433,189,760,949
WBGene00000434,14,93,107
WBGene00000435,14,135,149
WBGene00000436,12,32,44
WBGene00000437,108,1095,1203
WBGene00000438,52,40,92
WBGene00000439,27,544,571
WBGene00000440,2,97,99
WBGene00000441,379,780,1159
WBGene00000442,43,580,623
WBGene00000443,156,3172,3328
WBGene00000444,6,319,325
WBGene00000445,58,603,661
WBGene00000446,3,202,205
WBGene00000447,80,436,516
WBGene00000448,104,939,1043
WBGene00000449,344,1690,2034
WBGene00000450,13,22,35
WBGene00000451,7,88,95
WBGene00000452,14,404,418
WBGene00000453,54,721,775
WBGene00000454,15,276,291
WBGene00000455,199,1427,1626
WBGene00000457,36,164,200
WBGene00000458,98,720,818
WBGene00000459,106,2546,2652
WBGene00000460,8,293,301
WBGene00000461,11,7,18
WBGene00000462,2,212,214
WBGene00000463,90,496,586
WBGene00000464,1153,4167,5320
WBGene00000465,42,1996,2038
WBGene00000466,345,3103,3448
WBGene00000467,143,1153,1296
WBGene00000468,11,13,24
WBGene00000469,29,74,103
WBGene00000472,115,32081,32196
WBGene00000473,3,1258,1261
WBGene00000474,15,1391,1406
WBGene00000475,65,16930,16995
WBGene00000476,108,355,463
WBGene00000477,31,41,72
WBGene00000478,55,345,400
WBGene00000479,27,2340,2367
WBGene00000480,289,1978,2267
WBGene00000481,35,576,611
WBGene00000482,150,3980,4130
WBGene00000483,35,45,80
WBGene00000484,116,266,382
WBGene00000485,159,1032,1191
WBGene00000487,33,18,51
WBGene00000488,154,283,437
WBGene00000490,60,567,627
WBGene00000491,207,820,1027
WBGene00000492,207,475,682
WBGene00000493,93,220,313
WBGene00000496,51,307,358
WBGene00000497,22,84,106
WBGene00000498,10,1337,1347
WBGene00000499,80,98,178
WBGene00000500,78,1944,2022
WBGene00000501,113,770,883
WBGene00000502,27,1793,1820
WBGene00000503,2,91,93
WBGene00000506,466,1605,2071
WBGene00000507,114,951,1065
WBGene00000508,59,2165,2224
WBGene00000509,337,3439,3776
WBGene00000510,187,1667,1854
WBGene00000511,36,303,339
WBGene00000512,259,274,533
WBGene00000513,17,202,219
WBGene00000514,101,579,680
WBGene00000515,88,335,423
WBGene00000516,2,4156,4158
WBGene00000517,122,607,729
WBGene00000518,1085,1514,2599
WBGene00000519,536,1377,1913
WBGene00000520,155,1445,1600
WBGene00000521,11,66,77
WBGene00000522,175,891,1066
WBGene00000523,56,535,591
WBGene00000524,34,646,680
WBGene00000525,26,574,600
WBGene00000526,44,576,620
WBGene00000527,450,1445,1895
WBGene00000528,229,411,640
WBGene00000529,263,439,702
WBGene00000530,132,489,621
WBGene00000531,14,51,65
WBGene00000532,46,1447,1493
WBGene00000533,16,462,478
WBGene00000534,80,28266,28346
WBGene00000535,445,8260,8705
WBGene00000536,67,562,629
WBGene00000537,29,778,807
WBGene00000539,6,21,27
WBGene00000540,105,473,578
WBGene00000541,231,587,818
WBGene00000542,748,11501,12249
WBGene00000543,119,902,1021
WBGene00000544,146,47,193
WBGene00000545,1027,2783,3810
WBGene00000546,27,50,77
WBGene00000547,486,1894,2380
WBGene00000548,152,2513,2665
WBGene00000549,442,2095,2537
WBGene00000550,23,1991,2014
WBGene00000551,0,9,9
WBGene00000552,836,18720,19556
WBGene00000553,1492,1307,2799
WBGene00000554,844,9401,10245
WBGene00000555,0,1,1
WBGene00000556,1,13,14
WBGene00000557,14,209,223
WBGene00000558,88,2266,2354
WBGene00000559,0,0,0
WBGene00000560,19,295,314
WBGene00000561,0,58,58
WBGene00000562,52,76,128
WBGene00000563,29,24,53
WBGene00000564,334,1219,1553
WBGene00000565,823,543,1366
WBGene00000566,792,2422,3214
WBGene00000567,231,6971,7202
WBGene00000583,165,1581,1746
WBGene00000584,77,648,725
WBGene00000585,136,2016,2152
WBGene00000591,242,1161,1403
WBGene00000592,44,1073,1117
WBGene00000593,0,36,36
WBGene00000594,0,4874,4874
WBGene00000596,0,0,0
WBGene00000597,6,61,67
WBGene00000598,0,31,31
WBGene00000599,9,1461,1470
WBGene00000601,0,394,394
WBGene00000602,0,4,4
WBGene00000603,1,124,125
WBGene00000606,0,2,2
WBGene00000608,0,40,40
WBGene00000609,0,11,11
WBGene00000610,16,20,36
WBGene00000611,564,6153,6717
WBGene00000612,0,1,1
WBGene00000613,0,16,16
WBGene00000614,1,4,5
WBGene00000615,1,35,36
WBGene00000616,7,32354,32361
WBGene00000617,0,2,2
WBGene00000618,0,29,29
WBGene00000620,1,1,2
WBGene00000621,0,71,71
WBGene00000622,4,76,80
WBGene00000623,29,14,43
WBGene00000624,23,4,27
WBGene00000625,11,104,115
WBGene00000626,1,6,7
WBGene00000627,0,129,129
WBGene00000628,0,8,8
WBGene00000629,5,4,9
WBGene00000630,130,883,1013
WBGene00000631,6,9,15
WBGene00000632,2,81,83
WBGene00000633,1,2,3
WBGene00000634,0,20,20
WBGene00000636,5,13,18
WBGene00000637,1,116,117
WBGene00000638,0,8,8
WBGene00000639,0,103,103
WBGene00000640,11,91,102
WBGene00000641,13,706,719
WBGene00000644,3,42,45
WBGene00000645,29,373,402
WBGene00000646,0,7,7
WBGene00000647,5,56,61
WBGene00000648,89,9,98
WBGene00000649,3,48,51
WBGene00000650,0,37,37
WBGene00000651,3,24,27
WBGene00000652,12,249,261
WBGene00000653,0,748,748
WBGene00000654,12,27,39
WBGene00000655,0,133,133
WBGene00000656,13,6389,6402
WBGene00000657,5,270,275
WBGene00000658,7,13,20
WBGene00000659,2,1,3
WBGene00000660,3,14,17
WBGene00000661,9,14,23
WBGene00000662,24,17,41
WBGene00000663,0,7,7
WBGene00000664,2,730,732
WBGene00000665,0,2,2
WBGene00000666,3,4025,4028
WBGene00000667,0,172,172
WBGene00000668,0,177,177
WBGene00000669,7,7076,7083
WBGene00000670,0,217,217
WBGene00000671,0,214,214
WBGene00000672,0,54,54
WBGene00000673,15,71326,71341
WBGene00000674,50,102,152
WBGene00000675,0,461,461
WBGene00000676,0,2,2
WBGene00000677,44,55892,55936
WBGene00000678,0,89,89
WBGene00000679,7,41,48
WBGene00000680,0,23,23
WBGene00000681,36,80237,80273
WBGene00000682,0,32,32
WBGene00000683,11,89,100
WBGene00000684,20,47,67
WBGene00000685,5,72,77
WBGene00000687,10,123,133
WBGene00000688,2,56,58
WBGene00000689,37,105,142
WBGene00000690,0,45,45
WBGene00000691,0,3083,3083
WBGene00000692,4006,58585,62591
WBGene00000693,0,19,19
WBGene00000694,2,97,99
WBGene00000695,1,3,4
WBGene00000696,0,5,5
WBGene00000697,3,11,14
WBGene00000698,0,22,22
WBGene00000699,1,177,178
WBGene00000700,0,0,0
WBGene00000701,0,22,22
WBGene00000702,2,4,6
WBGene00000703,1,236,237
WBGene00000704,0,73,73
WBGene00000705,2,1,3
WBGene00000706,6,60,66
WBGene00000707,0,15,15
WBGene00000708,0,26,26
WBGene00000710,3,44,47
WBGene00000711,0,38,38
WBGene00000712,0,3,3
WBGene00000713,3,382,385
WBGene00000714,6,34,40
WBGene00000715,40,583,623
WBGene00000716,9,178,187
WBGene00000717,4,483,487
WBGene00000718,0,12,12
WBGene00000719,0,9,9
WBGene00000720,3,45426,45429
WBGene00000721,1,34,35
WBGene00000722,1,73,74
WBGene00000723,2,1413,1415
WBGene00000724,10,64,74
WBGene00000725,1,12,13
WBGene00000726,248,1584,1832
WBGene00000727,0,282,282
WBGene00000728,0,486,486
WBGene00000729,0,9,9
WBGene00000730,0,20,20
WBGene00000731,2,17,19
WBGene00000732,0,33,33
WBGene00000733,6,27770,27776
WBGene00000734,0,96,96
WBGene00000735,8,4,12
WBGene00000736,1,12,13
WBGene00000737,5,57,62
WBGene00000738,2,40,42
WBGene00000739,1,4290,4291
WBGene00000740,1,670,671
WBGene00000741,0,347,347
WBGene00000742,0,54,54
WBGene00000743,0,6,6
WBGene00000744,0,0,0
WBGene00000745,4,112,116
WBGene00000746,6,9,15
WBGene00000747,0,27,27
WBGene00000748,2,100,102
WBGene00000749,2,664,666
WBGene00000750,41,282,323
WBGene00000751,1,6,7
WBGene00000752,0,1,1
WBGene00000753,0,41,41
WBGene00000754,1,542,543
WBGene00000755,0,22,22
WBGene00000756,0,8,8
WBGene00000757,0,61,61
WBGene00000758,1,1,2
WBGene00000759,10,47,57
