gene_id,total_unsp,total_sp,total
WBGene00000244,41,430,471
WBGene00000245,51,717,768
WBGene00000246,42,56,98
WBGene00000247,77,1589,1666
WBGene00000248,188,1626,1814
WBGene00000249,22,1857,1879
WBGene00000250,32,765,797
WBGene00000251,1,6,7
WBGene00000252,0,39,39
WBGene00000253,87,408,495
WBGene00000254,548,1936,2484
WBGene00000255,39,12,51
WBGene00000256,0,11,11
WBGene00000257,46,1629,1675
WBGene00000259,129,1207,1336
WBGene00000262,10,449,459
WBGene00000263,3356,25684,29040
WBGene00000264,231,573,804
WBGene00000265,148,589,737
WBGene00000266,90,1098,1188
WBGene00000267,53,244,297
WBGene00000268,429,907,1336
WBGene00000269,173,656,829
WBGene00000270,31,552,583
WBGene00000271,46,768,814
WBGene00000272,17,48,65
WBGene00000273,846,23048,23894
WBGene00000274,328,843,1171
WBGene00000275,22,1029,1051
WBGene00000276,297,7487,7784
WBGene00000277,2053,19606,21659
WBGene00000279,19,196,215
WBGene00000280,39,211,250
WBGene00000281,44,3046,3090
WBGene00000282,295,2534,2829
WBGene00000283,92,1019,1111
WBGene00000284,10,629,639
WBGene00000285,302,4575,4877
WBGene00000286,1384,12549,13933
WBGene00000287,109,338,447
WBGene00000288,183,1419,1602
WBGene00000289,263,933,1196
WBGene00000292,343,4757,5100
WBGene00000293,387,10482,10869
WBGene00000294,294,4734,5028
WBGene00000295,41,172,213
WBGene00000296,14,18,32
WBGene00000298,36,1504,1540
WBGene00000301,20,18770,18790
WBGene00000302,10,59,69
WBGene00000366,287,5779,6066
WBGene00000367,362,1505,1867
WBGene00000368,242,1907,2149
WBGene00000369,6,1511,1517
WBGene00000370,3261,24605,27866
WBGene00000371,4114,44536,48650
WBGene00000372,17,212,229
WBGene00000373,52,178,230
WBGene00000375,40,319,359
WBGene00000376,447,1277,1724
WBGene00000377,61,7282,7343
WBGene00000378,40,7326,7366
WBGene00000379,1096,12413,13509
WBGene00000380,997,17585,18582
WBGene00000381,51,4321,4372
WBGene00000382,33,574,607
WBGene00000383,235,4766,5001
WBGene00000386,20,219,239
WBGene00000387,260,235,495
WBGene00000388,2,1,3
WBGene00000389,1,0,1
WBGene00000390,120,3294,3414
WBGene00000391,283,1624,1907
WBGene00000392,0,49,49
WBGene00000393,98,714,812
WBGene00000395,73,343,416
WBGene00000396,71,1992,2063
WBGene00000397,4,21,25
WBGene00000399,4,6,10
WBGene00000401,30,35,65
WBGene00000402,81,7,88
WBGene00000403,591,6199,6790
WBGene00000405,81,2565,2646
WBGene00000406,33,287,320
WBGene00000407,187,820,1007
WBGene00000408,364,1328,1692
WBGene00000409,163,1191,1354
WBGene00000410,288,1202,1490
WBGene00000411,29,1738,1767
WBGene00000412,9,28,37
WBGene00000413,46,464,510
WBGene00000414,258,5751,6009
WBGene00000415,2333,2862,5195
WBGene00000416,71,1657,1728
WBGene00000417,59,153,212
WBGene00000418,15,351,366
WBGene00000419,324,1394,1718
WBGene00000420,58,789,847
WBGene00000421,293,2567,2860
WBGene00000422,16,56,72
WBGene00000423,47,670,717
WBGene00000424,101,928,1029
WBGene00000425,7,111,118
WBGene00000426,363,1435,1798
WBGene00000427,0,6,6
WBGene00000428,3,104,107
WBGene00000429,66,188,254
WBGene00000430,2,50,52
WBGene00000431,26,266,292
WBGene00000432,32,29,61
WBGene00000433,155,645,800
WBGene00000434,8,36,44
WBGene00000435,12,118,130
WBGene00000436,28,90,118
WBGene00000437,157,1455,1612
WBGene00000438,30,29,59
WBGene00000439,48,369,417
WBGene00000440,1,27,28
WBGene00000441,266,519,785
WBGene00000442,24,242,266
WBGene00000443,138,2428,2566
WBGene00000444,3,232,235
WBGene00000445,26,124,150
WBGene00000446,7,119,126
WBGene00000447,19,78,97
WBGene00000448,127,975,1102
WBGene00000449,176,499,675
WBGene00000450,5,10,15
