gene_id,total_unsp,total_sp,total
WBGene00000240,547,2595,3142
WBGene00000241,19,110,129
WBGene00000242,32,247,279
WBGene00000244,46,332,378
WBGene00000245,317,5919,6236
WBGene00000246,60,114,174
WBGene00000247,63,1444,1507
WBGene00000248,360,3958,4318
WBGene00000249,10,2375,2385
WBGene00000250,10,291,301
WBGene00000251,0,1,1
WBGene00000252,0,1,1
WBGene00000253,74,417,491
WBGene00000254,589,2063,2652
WBGene00000255,40,20,60
WBGene00000256,1,24,25
WBGene00000257,83,1828,1911
WBGene00000259,114,912,1026
WBGene00000262,15,651,666
WBGene00000263,6013,50645,56658
WBGene00000264,299,574,873
WBGene00000265,154,560,714
WBGene00000266,317,4025,4342
WBGene00000267,40,139,179
WBGene00000268,499,1182,1681
WBGene00000269,129,760,889
WBGene00000270,28,420,448
WBGene00000271,45,800,845
WBGene00000272,20,279,299
WBGene00000273,131,3699,3830
WBGene00000274,263,1038,1301
WBGene00000275,36,1466,1502
WBGene00000276,213,4865,5078
WBGene00000277,1632,17113,18745
WBGene00000279,26,224,250
WBGene00000280,54,359,413
WBGene00000281,47,3272,3319
WBGene00000282,363,3863,4226
WBGene00000283,112,2585,2697
WBGene00000284,13,980,993
WBGene00000285,314,4513,4827
WBGene00000286,959,9480,10439
WBGene00000287,73,195,268
WBGene00000288,175,2107,2282
WBGene00000289,322,2151,2473
WBGene00000292,450,6514,6964
WBGene00000293,362,9050,9412
WBGene00000294,244,5436,5680
WBGene00000295,45,544,589
WBGene00000296,68,178,246
WBGene00000298,11,805,816
WBGene00000301,16,11856,11872
WBGene00000302,15,61,76
WBGene00000366,236,5068,5304
WBGene00000367,400,1555,1955
WBGene00000368,301,3073,3374
WBGene00000369,7,2370,2377
WBGene00000370,4419,17400,21819
WBGene00000371,4139,60918,65057
WBGene00000372,2,27,29
WBGene00000373,91,686,777
WBGene00000375,42,264,306
WBGene00000376,469,1602,2071
WBGene00000377,131,15256,15387
WBGene00000378,53,13720,13773
WBGene00000379,1140,16832,17972
WBGene00000380,960,29341,30301
WBGene00000381,101,12416,12517
WBGene00000382,40,886,926
WBGene00000383,180,3412,3592
WBGene00000386,26,366,392
WBGene00000387,769,854,1623
WBGene00000388,8,19,27
WBGene00000389,1,0,1
WBGene00000390,150,6053,6203
WBGene00000391,108,595,703
WBGene00000392,0,59,59
WBGene00000393,34,741,775
WBGene00000395,47,406,453
WBGene00000396,103,2877,2980
WBGene00000397,11,37,48
WBGene00000399,50,713,763
WBGene00000401,35,74,109
WBGene00000402,173,570,743
WBGene00000403,733,9910,10643
WBGene00000405,117,4422,4539
WBGene00000406,36,404,440
WBGene00000407,253,978,1231
WBGene00000408,443,1468,1911
WBGene00000409,132,1212,1344
WBGene00000410,224,1373,1597
WBGene00000411,29,3256,3285
WBGene00000412,14,174,188
WBGene00000413,66,809,875
WBGene00000414,290,7548,7838
WBGene00000415,1511,1992,3503
WBGene00000416,40,1172,1212
WBGene00000417,123,131,254
WBGene00000418,24,520,544
WBGene00000419,247,1691,1938
WBGene00000420,79,1053,1132
