gene_id,total_unsp,total_sp,total
WBGene00000001,23,903,926
WBGene00000002,23,396,419
WBGene00000003,7,187,194
WBGene00000004,117,990,1107
WBGene00000005,17,10,27
WBGene00000006,223,1746,1969
WBGene00000007,22,37,59
WBGene00000008,11,2,13
WBGene00000009,16,42,58
WBGene00000010,38,295,333
WBGene00000012,19,20,39
WBGene00000013,0,507,507
WBGene00000014,1,3,4
WBGene00000015,1,15,16
WBGene00000016,45,2853,2898
WBGene00000017,12,2749,2761
WBGene00000018,309,675,984
WBGene00000019,25,12,37
WBGene00000020,233,711,944
WBGene00000022,56,361,417
WBGene00000023,22,21,43
WBGene00000024,0,4,4
WBGene00000025,0,7,7
WBGene00000027,0,5,5
WBGene00000028,0,0,0
WBGene00000029,0,0,0
WBGene00000030,0,0,0
WBGene00000031,129,20,149
WBGene00000032,0,0,0
WBGene00000033,7,11,18
WBGene00000034,2,31,33
WBGene00000035,2261,328,2589
WBGene00000036,164,533,697
WBGene00000037,53,633,686
WBGene00000038,63,66,129
WBGene00000039,9,8,17
WBGene00000040,16,1134,1150
WBGene00000041,158,3120,3278
WBGene00000042,77,204,281
WBGene00000043,20,52,72
WBGene00000044,48,66,114
WBGene00000045,24,12,36
WBGene00000046,133,229,362
WBGene00000047,50,115,165
WBGene00000048,20,73,93
WBGene00000049,16,29,45
WBGene00000050,17,41,58
WBGene00000051,22,133,155
WBGene00000053,20,31,51
WBGene00000054,23,104,127
WBGene00000055,11,223,234
WBGene00000056,28,76,104
WBGene00000057,68,80,148
WBGene00000058,177,289,466
WBGene00000059,34,110,144
WBGene00000060,21,40,61
WBGene00000061,23,74,97
WBGene00000062,150,107,257
WBGene00000063,238,44063,44301
WBGene00000064,99,6455,6554
WBGene00000065,76,15850,15926
WBGene00000066,972,175569,176541
WBGene00000067,27,1182,1209
WBGene00000068,2032,1304,3336
WBGene00000069,42,193,235
WBGene00000070,225,476,701
WBGene00000071,63,169,232
WBGene00000072,117,642,759
WBGene00000073,71,689,760
WBGene00000074,223,568,791
WBGene00000075,27,81,108
WBGene00000079,247,1790,2037
WBGene00000080,7,239,246
WBGene00000081,121,2349,2470
WBGene00000082,143,151,294
WBGene00000083,234,715,949
WBGene00000084,57,149,206
WBGene00000085,43,196,239
WBGene00000086,180,710,890
WBGene00000088,79,541,620
WBGene00000089,54,902,956
WBGene00000090,89,983,1072
WBGene00000092,307,2913,3220
WBGene00000093,17,251,268
WBGene00000094,81,732,813
WBGene00000095,189,1729,1918
WBGene00000096,288,725,1013
WBGene00000097,72,1083,1155
WBGene00000098,95,736,831
WBGene00000099,42,594,636
WBGene00000100,900,8918,9818
WBGene00000101,176,2049,2225
WBGene00000102,564,6520,7084
WBGene00000103,139,1998,2137
WBGene00000105,108,2354,2462
