gene_id,total_unsp,total_sp,total
WBGene00000001.,13,1406,1419
WBGene00000002.,41,872,913
WBGene00000003.,3,431,434
WBGene00000004.,145,1329,1474
WBGene00000005.,3,10,13
WBGene00000006.,382,3477,3859
WBGene00000007.,15,95,110
WBGene00000008.,9,11,20
WBGene00000009.,24,167,191
WBGene00000010.,43,540,583
WBGene00000012.,11,37,48
WBGene00000013.,0,476,476
WBGene00000014.,1,9,10
WBGene00000015.,4,256,260
WBGene00000016.,119,16506,16625
WBGene00000017.,9,11166,11175
WBGene00000018.,534,1823,2357
WBGene00000019.,18,18,36
WBGene00000020.,389,1608,1997
WBGene00000021.,9,2,11
WBGene00000022.,116,1317,1433
WBGene00000023.,17,33,50
WBGene00000024.,0,13,13
WBGene00000025.,1,23,24
WBGene00000026.,0,5,5
WBGene00000027.,3,1,4
WBGene00000028.,0,2,2
WBGene00000029.,0,0,0
WBGene00000030.,0,11,11
WBGene00000031.,0,83,83
WBGene00000032.,0,0,0
WBGene00000033.,2,10,12
WBGene00000034.,1,38,39
WBGene00000035.,474,501,975
WBGene00000036.,224,1185,1409
WBGene00000037.,51,1130,1181
WBGene00000038.,132,376,508
WBGene00000039.,5,5,10
WBGene00000040.,32,3214,3246
WBGene00000041.,327,6714,7041
WBGene00000042.,149,425,574
WBGene00000043.,33,128,161
WBGene00000044.,55,93,148
WBGene00000045.,17,38,55
WBGene00000046.,165,394,559
WBGene00000047.,48,177,225
WBGene00000048.,16,139,155
WBGene00000049.,25,98,123
WBGene00000050.,33,235,268
WBGene00000051.,40,326,366
WBGene00000053.,20,47,67
WBGene00000054.,30,225,255
WBGene00000055.,10,289,299
WBGene00000056.,55,163,218
WBGene00000057.,88,168,256
WBGene00000058.,351,581,932
WBGene00000059.,57,216,273
WBGene00000060.,77,173,250
WBGene00000061.,48,527,575
WBGene00000062.,107,147,254
WBGene00000063.,14,74123,74137
WBGene00000064.,148,11006,11154
WBGene00000065.,122,30142,30264
WBGene00000066.,1662,294026,295688
WBGene00000067.,97,5352,5449
WBGene00000068.,2145,2290,4435
WBGene00000069.,44,396,440
WBGene00000070.,351,865,1216
WBGene00000071.,89,403,492
WBGene00000072.,154,1092,1246
WBGene00000073.,96,1318,1414
WBGene00000074.,474,1872,2346
WBGene00000075.,26,199,225
WBGene00000079.,365,1489,1854
WBGene00000080.,42,1725,1767
WBGene00000081.,347,9819,10166
WBGene00000082.,243,264,507
WBGene00000083.,321,1046,1367
WBGene00000084.,113,584,697
WBGene00000085.,50,290,340
WBGene00000086.,275,1467,1742
WBGene00000088.,181,1643,1824
WBGene00000089.,106,1746,1852
WBGene00000090.,156,1763,1919
WBGene00000092.,524,4694,5218
WBGene00000093.,26,482,508
WBGene00000094.,108,1424,1532
WBGene00000095.,296,3118,3414
WBGene00000096.,307,746,1053
WBGene00000097.,123,2087,2210
WBGene00000098.,43,1151,1194
WBGene00000099.,59,910,969
WBGene00000100.,1673,23878,25551
WBGene00000101.,214,3858,4072
WBGene00000102.,874,11865,12739
WBGene00000103.,181,4027,4208
WBGene00000105.,91,4377,4468
WBGene00000106.,64,840,904
WBGene00000107.,1794,22233,24027
WBGene00000108.,7,6,13
WBGene00000109.,58,2417,2475
WBGene00000110.,149,5269,5418
WBGene00000111.,175,1252,1427
WBGene00000112.,171,1996,2167
WBGene00000113.,89,301,390
WBGene00000114.,635,151423,152058
WBGene00000115.,25,856,881
WBGene00000116.,95,560,655
WBGene00000117.,651,1011,1662
WBGene00000118.,35,23185,23220
WBGene00000120.,4,2785,2789
WBGene00000121.,31,1904,1935
WBGene00000122.,45,5045,5090
WBGene00000123.,264,6205,6469
WBGene00000133.,32,599,631
WBGene00000134.,69,292,361
WBGene00000135.,78,414,492
WBGene00000136.,32,377,409
WBGene00000137.,88,404,492
WBGene00000138.,75,713,788
WBGene00000139.,231,976,1207
WBGene00000140.,1892,116975,118867
WBGene00000142.,70,1003,1073
WBGene00000143.,203,1384,1587
WBGene00000144.,181,1986,2167
WBGene00000145.,14,845,859
WBGene00000146.,637,4384,5021
WBGene00000147.,7,863,870
WBGene00000148.,87,1148,1235
WBGene00000149.,801,23433,24234
WBGene00000150.,318,3631,3949
WBGene00000151.,25,1732,1757
WBGene00000155.,21,1301,1322
WBGene00000156.,111,1309,1420
WBGene00000157.,35,1400,1435
WBGene00000158.,724,2402,3126
WBGene00000159.,49,4455,4504
WBGene00000160.,780,1548,2328
WBGene00000161.,32,2206,2238
WBGene00000162.,714,2622,3336
WBGene00000163.,145,3969,4114
WBGene00000164.,92,956,1048
WBGene00000165.,21,904,925
WBGene00000166.,57,573,630
WBGene00000168.,454,166,620
WBGene00000169.,118,2021,2139
WBGene00000170.,1091,49241,50332
WBGene00000171.,48,35,83
WBGene00000172.,209,1162,1371
WBGene00000173.,19,279,298
WBGene00000174.,92,748,840
WBGene00000175.,162,2757,2919
WBGene00000176.,3,290,293
WBGene00000177.,129,806,935
WBGene00000178.,287,4967,5254
WBGene00000179.,165,995,1160
WBGene00000180.,61,879,940
WBGene00000181.,547,5196,5743
WBGene00000182.,168,6665,6833
WBGene00000183.,197,8119,8316
WBGene00000184.,241,1876,2117
WBGene00000185.,5,90,95
WBGene00000186.,606,2910,3516
WBGene00000187.,4,1158,1162
WBGene00000188.,0,104,104
WBGene00000189.,14,334,348
WBGene00000190.,19,96,115
WBGene00000191.,48,285,333
WBGene00000192.,34,2819,2853
WBGene00000193.,17,251,268
WBGene00000195.,104,1759,1863
WBGene00000196.,182,1693,1875
WBGene00000197.,30,2817,2847
WBGene00000198.,100,2094,2194
WBGene00000199.,380,2901,3281
WBGene00000200.,144,3555,3699
WBGene00000201.,705,6486,7191
WBGene00000202.,9,716,725
